pathway	description	12858.0BR.3.R1.fastq.gz	12858.0KC.2.R1.fastq.gz	12858.0MR.4.R1.fastq.gz	12858.0TB.1.R1.fastq.gz	12858.10BR.49.R1.fastq.gz	12858.10KC.47.R1.fastq.gz	12858.10MR.50.R1.fastq.gz	12858.10TB.46.R1.fastq.gz	12858.11BR.52.R1.fastq.gz	12858.11KC.51.R1.fastq.gz	12858.11MR.53.R1.fastq.gz	12858.11TB.81.R1.fastq.gz	12858.12BR.56.R1.fastq.gz	12858.12KC.55.R1.fastq.gz	12858.12MR.57.R1.fastq.gz	12858.12TB.54.R1.fastq.gz	12858.13BR.60.R1.fastq.gz	12858.13KC.59.R1.fastq.gz	12858.13MR.61.R1.fastq.gz	12858.13TB.58.R1.fastq.gz	12858.14BR.64.R1.fastq.gz	12858.14KC.63.R1.fastq.gz	12858.14MR.65.R1.fastq.gz	12858.14TB.62.R1.fastq.gz	12858.15BR.68.R1.fastq.gz	12858.15KC.67.R1.fastq.gz	12858.15MR.69.R1.fastq.gz	12858.15TB.66.R1.fastq.gz	12858.16BR.72.R1.fastq.gz	12858.16KC.71.R1.fastq.gz	12858.16MR.73.R1.fastq.gz	12858.16TB.70.R1.fastq.gz	12858.17BR.76.R1.fastq.gz	12858.17KC.75.R1.fastq.gz	12858.17MR.77.R1.fastq.gz	12858.17TB.74.R1.fastq.gz	12858.18BR.82.R1.fastq.gz	12858.18KC.79.R1.fastq.gz	12858.18MR.83.R1.fastq.gz	12858.18TB.78.R1.fastq.gz	12858.19BR.86.R1.fastq.gz	12858.19KC.85.R1.fastq.gz	12858.19MR.87.R1.fastq.gz	12858.19TB.84.R1.fastq.gz	12858.1BR.7.R1.fastq.gz	12858.1KC.6.R1.fastq.gz	12858.1MR.8.R1.fastq.gz	12858.1TB.5.R1.fastq.gz	12858.20BR.90.R1.fastq.gz	12858.20KC.89.R1.fastq.gz	12858.20MR.91.R1.fastq.gz	12858.20TB.88.R1.fastq.gz	12858.21BR.94.R1.fastq.gz	12858.21KC.93.R1.fastq.gz	12858.21MR.95.R1.fastq.gz	12858.21TB.92.R1.fastq.gz	12858.22BR.98.R1.fastq.gz	12858.22KC.97.R1.fastq.gz	12858.22MR.99.R1.fastq.gz	12858.22TB.96.R1.fastq.gz	12858.23BR.102.R1.fastq.gz	12858.23KC.101.R1.fastq.gz	12858.23MR.103.R1.fastq.gz	12858.23TB.100.R1.fastq.gz	12858.24BR.106.R1.fastq.gz	12858.24KC.105.R1.fastq.gz	12858.24MR.107.R1.fastq.gz	12858.24TB.104.R1.fastq.gz	12858.2ABR.15.R1.fastq.gz	12858.2AKC.10.R1.fastq.gz	12858.2AMR.12.R1.fastq.gz	12858.2ATB.9.R1.fastq.gz	12858.2BBR.11.R1.fastq.gz	12858.2BKC.14.R1.fastq.gz	12858.2BMR.16.R1.fastq.gz	12858.2BTB.13.R1.fastq.gz	12858.3BR.19.R1.fastq.gz	12858.3KC.18.R1.fastq.gz	12858.3MR.20.R1.fastq.gz	12858.3TB.17.R1.fastq.gz	12858.4BR.23.R1.fastq.gz	12858.4KC.22.R1.fastq.gz	12858.4MR.25.R1.fastq.gz	12858.4TB.21.R1.fastq.gz	12858.5BR.28.R1.fastq.gz	12858.5KC.27.R1.fastq.gz	12858.5MR.29.R1.fastq.gz	12858.5TB.26.R1.fastq.gz	12858.6BR.32.R1.fastq.gz	12858.6KC.31.R1.fastq.gz	12858.6MR.33.R1.fastq.gz	12858.6TB.30.R1.fastq.gz	12858.7BR.36.R1.fastq.gz	12858.7KC.35.R1.fastq.gz	12858.7MR.37.R1.fastq.gz	12858.7TB.34.R1.fastq.gz	12858.8BR.40.R1.fastq.gz	12858.8KC.39.R1.fastq.gz	12858.8MR.41.R1.fastq.gz	12858.8TB.38.R1.fastq.gz	12858.9BR.44.R1.fastq.gz	12858.9KC.43.R1.fastq.gz	12858.9MR.45.R1.fastq.gz	12858.9TB.42.R1.fastq.gz
PWY-7199	pyrimidine deoxyribonucleosides salvage	20083.827917044484	5456.034091464268	7972.519802514605	15102.540099464391	17014.36185185916	15924.203241194851	16801.77278295647	14263.026141868871	13842.041177965195	8911.123798320374	18315.88660910965	16818.13299410992	10077.965222031435	10449.356817850088	12120.012769203771	7843.082002592445	9939.297897659042	9025.490740014853	4263.847712938345	12329.669165129651	13266.006157404998	7406.77518363643	13388.939375425483	12723.753691841664	13682.343372164663	12712.551118744941	10687.969443041982	13586.582137308445	15444.59652691201	11561.739063025965	11209.119506102055	10686.087186795205	9097.12211790275	14027.961334240725	19299.128826197724	17882.498700319018	9661.576992032084	10274.410629754932	19128.787880853168	16738.082191276935	19645.779386104045	18615.934757279483	18489.226035145082	15104.258279934482	18730.82941332262	14761.55962726676	13394.4370088866	11795.278782961375	18998.661728348558	17953.428293014702	27748.322977068306	16672.035690358232	20451.756880541296	23715.575704487183	20946.21052999334	15390.943299659202	25111.244720227733	21753.404494167946	20297.226718250797	17081.686497911163	21419.111686268185	11776.087930844144	25096.069494473	23145.815672671695	22739.721003347204	18754.857913105905	21695.05374284032	15835.510582184883	23954.189356678053	16919.385152167604	10849.104946106021	15223.272253372581	17075.072387546206	3726.700688831492	24836.294754011	21219.554303194112	18643.15493314192	27728.420967298985	14778.259791779778	13754.458321271492	15301.58863054622	20617.16964969077	14383.858612741398	13860.79668576068	3187.2627551020455	17601.237647734488	15475.444365476409	9763.464163424342	19574.041717672517	13711.873636886028	14387.10541590111	14670.338117338544	15730.244505852725	18068.91738540636	19861.653256435005	5127.926204177212	12909.067159776196	20037.36001092728	21267.92910252253	21334.774510136427	12992.36622295242	12379.372449116816	16439.52208513698	7460.818634286144
PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	24260.537958656212	10446.60451441964	8865.588890776558	15491.016643850897	19752.138033155985	21423.791522210937	18796.89212622277	11675.010729883665	16652.977259749696	12820.99825776936	21499.635078792162	19948.671958175277	11975.68551248552	15835.077863857732	14216.603498162796	7782.961550718207	11818.099035342257	12587.519794288013	7932.4839986408815	11237.313327782571	14753.135970575791	11266.13956208678	17086.372658292163	12748.383874059768	15267.637905873717	16771.973598402918	12523.983602880986	15327.392375473812	18410.088220123864	15845.617835733985	13380.948817041068	11894.330955529394	12012.633475270803	18025.700440139717	22110.81268851966	20372.89494591684	12014.659609189752	13104.729408121077	24189.34404293906	19344.59167625697	23217.073757542465	24211.06156481658	21899.85040979436	18057.166133647035	20162.50665506836	19789.347071703363	15952.047391767694	13065.692941737172	21652.219108859532	21438.154902386792	30427.697496210294	20231.67057133089	23846.300272131008	27723.01033056981	27058.368007404544	16444.29708502825	27660.518066542725	25892.98669420052	24384.234015715214	17788.34763284741	24632.38995600399	18459.2446082109	29937.09488974931	26177.468233467836	24987.735034336678	22272.522596408857	26022.99157932503	18935.727625837862	26806.396297634346	19385.021972834387	12845.040251118653	16077.369700133848	20662.540039556185	7109.189380336275	27095.69845996126	22741.524347495626	21408.741350510893	20494.78088623901	16648.88255592004	15518.99630509808	17935.867504955582	26419.962935916297	16881.7146239575	17212.33541396646	5361.71531430681	23700.08440186364	18352.100985755773	12801.047862189973	23407.59610319565	18151.47816045308	15930.69395022005	17753.458360340202	17393.826420192814	24934.418724006544	25805.719996263324	6284.2187598830515	12296.8358415626	26807.125641254315	23307.921312437767	22542.282059739264	14592.952630060774	17238.14716923208	19831.8713731668	9054.718123841923
PWY-7208	superpathway of pyrimidine nucleobases salvage	38229.51678959516	32109.701270182555	14008.829759991804	25500.93968647816	31007.854313215863	38126.18264679077	28028.884389421317	28469.62610023904	26795.77425653613	24174.2868044342	34496.560628485655	35055.30579933876	17952.226187049528	32018.711152434684	22330.210291770978	17132.67114267694	18861.625662983595	23100.791396776243	28778.095596431314	17201.85007790635	21494.476974077315	22355.98766865169	27855.383474418224	16596.588356582037	21542.253098759487	29370.056291083383	19097.32727478136	25257.719799855284	28323.394337604346	30516.65625565044	20656.812544433047	17033.24216838274	22107.433863979346	31151.043476999897	32512.12120223857	35576.71066866712	19010.16376581715	23352.40219917728	39457.23618893391	33901.337634774114	34819.62130809282	41748.768946625525	33623.672652829475	28331.364706669283	30884.135428120302	33564.36414132101	25044.08740795465	22727.70599397791	32523.618527419643	35811.869967511935	44649.80222018627	31236.06126621561	36518.06834310704	43970.08990974931	44978.03983025462	22269.66711055892	40623.19793889837	41371.343278306435	37185.210525751405	32715.747703072167	36315.54586916942	54354.87607629716	47073.52249019776	42677.75962531382	37222.94512823064	39853.523081262596	40696.26694427841	28142.41317108074	42198.32990635753	28894.720182994584	21147.93186095129	22024.988772555822	34231.14623536682	46761.2042751384	39253.89905724255	33367.64690003163	34982.35346291214	44424.335091596105	24323.62183135559	26876.719361149746	29251.969937897164	46582.68759254537	26685.402287411984	28708.45864224081	13154.970659622457	43073.50802981129	30455.88603796384	21674.087663292063	38009.070433072826	32872.382195778395	25436.134285516688	33454.729321419436	25458.000094115185	46576.710899850455	43583.891432649216	11354.604889739216	29307.35207222496	49764.59714232323	34669.992349116896	37229.417152237584	23080.701770254083	31785.34166461398	31765.521972146733	14687.535856370245
PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP	0.0	0.0	0.0	2024.3128083208221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3155.265244327237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1354.316735466603	0.0	0.0	1003.6495798007433	0.0	0.0	0.0	0.0	301.3436747290438	896.1890719069996	0.0	0.0	0.0	0.0	0.0	0.0	1223.1528797164715	0.0	0.0	0.0	0.0	814.4800151759848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	789.2753328946817	34.91512897935897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	863.6683108209859	0.0	0.0	0.0	0.0	0.0
PWY-7211	superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	34448.005013942566	20247.217004280712	11507.46816456446	19728.69143350546	25781.40464252678	32584.669946060283	23093.503362078605	13209.01041017937	22981.498433983747	20332.30600388215	28324.018441306933	27937.181944161708	16039.003820374268	28123.323713187245	18479.366018679142	10009.708290747409	16062.240725239832	19978.063444354	25257.699096181776	12865.895568062282	18786.1478514132	20149.17995947385	24153.812518930376	15051.897601584022	19520.710090882643	26175.669061714023	15968.857184068584	20196.189386197108	24740.310216098682	29003.848808285387	18467.071239916957	14499.476633014241	19611.958419466195	27738.51403125022	29465.428755403882	27081.52980736264	17115.36382175394	20507.29857677182	33222.60483854791	27396.786404323317	30894.646082784926	36873.27074108865	29164.573530860172	23358.45512602676	25782.703414714684	30731.81210910483	22274.279371706118	16365.126625456554	27996.068807809166	30852.370456638524	37992.8811688148	28592.107810085152	31406.248310987823	38610.960774544415	38495.596856592965	19556.35169467787	34664.9785846554	36514.886139475966	32562.463617575	23133.884749265268	31762.153858191454	47873.246733307744	38853.23101415477	34428.08858314088	31134.949132459933	35798.237057945546	34683.57725520338	24337.296291565293	36413.717231248535	21825.633274360818	17782.31812444378	19880.565416104022	28718.44464336248	43268.77776542867	27277.79510519039	28758.363014471226	29756.445411900797	21624.68301779427	21148.101907009048	20051.528605792268	24743.585200469282	39715.18284232647	22493.07040560889	24800.426808314718	11678.188612320313	36752.778611626825	24864.844279849087	19322.484684339008	30862.30994159552	28317.790305156617	20204.006049220872	24611.889002607924	19727.676817635158	42197.821795246	38384.267326472116	8809.912746356751	15254.459875627212	44771.24867515343	28239.478452448788	26996.301387587017	19130.705303505176	27286.2643733695	26769.67086120433	13066.256984838892
PWY-7219	adenosine ribonucleotides de novo biosynthesis	38250.73859800163	29135.321444258487	13968.745573928052	26000.075997863623	29856.856815058174	36147.00112494918	27892.543880759084	28190.615175683062	27128.452233300835	22679.68499911917	33510.989340742824	35010.50933991422	18452.211782999842	30720.020893667133	21835.11201318476	16782.443293363856	18902.05542188036	21886.701221843352	26439.242499558248	18093.30295985356	22584.218374640117	21880.064170522106	26963.778142515763	18917.356578565832	22536.386636229312	29084.946123093785	18877.517735131998	24661.77372545543	28237.405970348067	32077.091821367074	20385.557370039733	17198.23186444502	22007.430044769262	30859.605138577637	33390.44926091357	33891.54705234108	19150.04786453894	23317.07017864227	38294.32950550579	33663.42119928648	35112.157795445106	42168.51172941308	32040.993154844902	28523.470730216293	32211.062464196093	33572.756484786936	25081.566364154678	22220.829189875254	31318.162130517474	35400.033965776136	45384.20672998248	31643.9330347148	35335.47785954521	43964.883700489474	43532.16342585346	23780.562823698197	38467.21237339318	40778.42357234882	35878.106045518754	32673.42055323665	36162.069138784085	50862.54077995762	45303.29661696992	42368.46246095788	36985.626509235764	39367.2206917477	39159.4744415588	27663.610111076538	44044.41223762544	26290.154972472956	20999.089860216296	23116.106732839056	34523.26495058754	44373.058695293046	36042.36096431381	33691.50335254806	35608.82648436149	39831.963188245616	24853.667179981767	26261.719009190077	29875.053958482033	45444.8713789143	25687.30038953204	28979.12551052504	12266.19459007024	41286.935814705736	29486.53794621127	22083.233222479746	37342.45622871028	31814.458270210318	24939.627315705366	32554.656874079014	24866.05126412333	45598.40030390354	42947.928341507446	11250.109829131145	27922.32560752168	49155.22388391657	33901.779936580046	36249.266874631365	22783.35554451061	30118.977687528524	30558.365682425014	15187.411007081164
PWY-722	nicotinate degradation I	217.3199620799006	0.0	0.0	0.0	0.0	219.14641898073123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0829956852668	0.0	430.3581308411215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.5716654038613	0.0	0.0	0.0	0.0	412.3750986615346	0.0	0.0	172.11205502308772	0.0	0.0	0.0	723.5437876008876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577.123429050655	0.0	0.0	0.0	786.2744849794943	0.0	0.0	0.0	202.71934318413966	0.0	0.0	0.0	539.4983908539186	545.930013586874	0.0	0.0	623.3109978187097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.305968711370106	0.0	0.0	204.06409407751246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	251.61163367433068	0.0	0.0
PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	36036.41336636017	19306.115441185808	10993.283429222625	24465.688121560084	26426.87187311002	34470.900380128245	23756.083159662496	30840.617233105317	23353.14896439316	22618.619599772188	28671.588589348718	25672.519609146308	16732.967696403375	30518.317487076427	19158.8149332131	15344.107819426934	16307.120446936056	21978.76555585988	26442.83173489616	22503.115286299908	19147.027470657467	21638.329954839053	25863.565267026202	21475.271183290326	20264.296350665914	28678.399658888593	17355.368495480307	18809.22358441113	26661.664434742597	30584.926825258048	20930.189447946803	14254.884302754406	19787.735466928854	29873.83467420917	31241.068512547343	25742.009849297647	17938.334047557502	21910.786150870343	36049.5091987393	25525.672160324637	32524.57040580772	41019.105637152854	32815.82357352209	22734.988014481412	24707.728377767256	34220.56340983523	23255.892100862227	20809.852265783225	30309.965846734412	33093.473734341824	39015.57483051574	28562.82468412791	33099.88051748272	41729.23532569986	42526.55467972474	21704.99801764191	35942.420309003064	39051.867965540536	35377.503987144315	28334.948782819047	33422.325079068105	50157.90203281531	42124.0179105256	32619.336208798053	31011.172335892887	38560.216754448884	37623.380978255285	25742.124232889888	34281.620753343865	26818.460918472563	17047.941052533086	21528.731098297	29264.81738203549	47219.270936724715	34451.24143652634	31678.709578862028	28532.306389453675	31679.951861237612	21654.7091686454	24206.446535872492	23951.652828173286	40473.7119392515	23391.689379276635	24440.671464309733	12453.743127552194	38980.71749374614	24772.06636991999	20214.682010852306	31172.524742619462	29779.482731906788	19494.35349370073	26490.645111173515	22630.06087688429	44608.018524098225	40138.12196119441	8246.311372931963	24484.377633903197	47380.591309856936	28627.75177735377	29584.559767946426	18700.174505974388	29869.108347469948	27964.879305595445	12281.873946352287
PWY-7221	guanosine ribonucleotides de novo biosynthesis	39849.453018785454	30283.472631122168	14690.88185449035	29544.491833393546	29380.166248272202	36881.43532997745	26265.42915830349	31742.849251045838	27167.572420627002	20113.371654636398	32041.12893334145	37401.38955089801	18533.725599434187	28483.14530171775	21179.926169878967	17089.446967119788	19614.750012560584	20941.19837680169	23164.711853779645	24827.255310619465	22662.903541358566	19692.995058304736	25839.505326781364	24908.788743025973	22826.16036324939	26018.119864542103	17562.673354428793	28739.86846818788	27983.152686964437	28190.475773114795	18622.329574872707	20528.233631043302	21148.179612372256	28659.545475422507	31349.205101395703	38359.44076060052	18675.427595100882	21472.60471547469	37152.58681405603	35409.1725252572	36527.58543451848	36816.724158391946	31726.407533020272	32409.971326092465	34213.44148086455	29393.993875937133	24470.3897758708	24300.59301369261	31690.172897204935	34122.321420580716	46032.184098116006	34914.5412035228	35944.180511145394	40968.034671520974	42344.60542878377	28858.394088599165	41842.15230815	38832.241134473465	35935.941583820226	37707.0679685798	36827.62486839701	46296.733842510956	43553.65970462353	46927.499304974335	39880.852635476185	37189.9326108732	38776.4358675363	31263.39635754395	43172.78525515944	25125.098308279168	20859.578084832952	30170.19769526436	34785.75059731445	36743.3933311473	34248.07726396045	39691.04419706532	36921.064425963064	35471.290007832235	26210.522939493407	28240.630074048735	30917.57959687271	42693.92314812405	25559.05006182255	30789.952290722485	11049.108896010739	39082.90422835652	28538.675817228926	21719.335119601266	38329.17776381756	29642.915996392963	24755.51665865905	35791.4690389501	23451.50801896421	43301.86132822986	41528.08547699777	11595.755712149981	28025.00239540209	46047.3559713526	35632.972847600184	40089.72149389534	25236.250200943286	28685.71613397168	29467.880110803657	16959.04309398593
PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	36036.41336636017	19306.115441185808	10993.283429222625	24465.688121560084	26426.87187311002	34470.900380128245	23756.083159662496	30840.617233105317	23353.14896439316	22618.619599772188	28671.588589348718	25672.519609146308	16732.967696403375	30518.317487076427	19158.8149332131	15344.107819426934	16307.120446936056	21978.76555585988	26442.83173489616	22503.115286299908	19147.027470657467	21638.329954839053	25863.565267026202	21475.271183290326	20264.296350665914	28678.399658888593	17355.368495480307	18809.22358441113	26661.664434742597	30584.926825258048	20930.189447946803	14254.884302754406	19787.735466928854	29873.83467420917	31241.068512547343	25742.009849297647	17938.334047557502	21910.786150870343	36049.5091987393	25525.672160324637	32524.57040580772	41019.105637152854	32815.82357352209	22734.988014481412	24707.728377767256	34220.56340983523	23255.892100862227	20809.852265783225	30309.965846734412	33093.473734341824	39015.57483051574	28562.82468412791	33099.88051748272	41729.23532569986	42526.55467972474	21704.99801764191	35942.420309003064	39051.867965540536	35377.503987144315	28334.948782819047	33422.325079068105	50157.90203281531	42124.0179105256	32619.336208798053	31011.172335892887	38560.216754448884	37623.380978255285	25742.124232889888	34281.620753343865	26818.460918472563	17047.941052533086	21528.731098297	29264.81738203549	47219.270936724715	34451.24143652634	31678.709578862028	28532.306389453675	31679.951861237612	21654.7091686454	24206.446535872492	23951.652828173286	40473.7119392515	23391.689379276635	24440.671464309733	12453.743127552194	38980.71749374614	24772.06636991999	20214.682010852306	31172.524742619462	29779.482731906788	19494.35349370073	26490.645111173515	22630.06087688429	44608.018524098225	40138.12196119441	8246.311372931963	24484.377633903197	47380.591309856936	28627.75177735377	29584.559767946426	18700.174505974388	29869.108347469948	27964.879305595445	12281.873946352287
PWY-7228	superpathway of guanosine nucleotides de novo biosynthesis I	38912.7424879124	21913.878687412358	12751.913082606336	21599.911945175525	28430.18148403344	36509.967548723806	25342.738176399125	14626.114080455727	25705.623706665712	21550.6903543441	30860.419347176376	30975.024421251925	18037.942890074464	29944.728407270763	20574.325600595734	10689.925604410484	18143.12246222147	21977.410575202804	24888.693394893246	14652.50631394895	21254.967420689234	20916.49338568588	26414.825215740133	17449.56873224881	22104.10726982375	27921.20387311922	17866.171951471348	23086.961729431187	28127.87647672895	29986.267645463773	19991.402093398614	17127.527996626544	20871.826537462504	30121.594690339483	32054.150332159115	29917.40923898125	18779.818134673704	22316.26139417785	37369.902771818546	30111.30617095915	35339.86255158463	39646.70767072977	33152.73922106695	26956.19118500792	29276.224864282514	31919.997005292582	24416.44775769737	19050.29629864348	31954.4074007356	34699.49379467245	43423.48794829164	32061.499235248088	35565.32171881535	42553.092982355716	43423.35643375608	23646.42032088906	40164.65367225373	40118.48838624609	36716.44493992961	26237.438738196346	36094.253722169284	49109.68279762434	43738.49053047987	39221.95132510526	35577.34763385702	39071.399233756616	39167.945239955174	29001.50912228113	38915.474990107985	26491.004506586778	19178.05245028019	22934.80101023765	32329.77434288241	41501.048217292766	34752.94775261873	31981.956548596012	32771.8113682975	22118.1372773784	24275.439582623818	22982.46052446457	27587.020333143773	42408.144390060166	24934.937353177032	27781.114720839316	11862.542990119055	39820.16563157042	27056.986673306405	21407.342295579198	34942.8256287994	30331.429319039562	22319.672372577228	27237.32585375665	23307.955064182956	44892.455740997546	41694.2103691455	9763.96410467071	16563.55739128809	48053.157357273776	32333.342767148104	31140.271760899184	21101.468087079786	29966.598945730366	29238.44425254227	14517.077437609441
PWY-7229	superpathway of adenosine nucleotides de novo biosynthesis I	39269.84185968375	26765.57659349144	13617.189485985256	26768.130880204502	30080.745407306185	37280.8820338842	27767.13442454799	29958.42109476833	27121.38145779852	23645.024304543786	33355.59072682472	33349.8796832688	18720.175216387783	32048.563704292716	21891.65769197993	16833.707648977015	18938.67949085841	22847.224698115384	27452.853760297574	19963.667133353232	22471.95444735455	22716.016208145353	27806.491889738623	20394.39398888651	22883.347044105263	30134.406180224225	19308.542938942195	23839.55103081149	28890.637605743617	32550.16726574253	21456.0447926656	17036.28338446348	22305.391621406758	31711.45267861554	34135.49439578273	32621.79023223805	19658.66142516752	23667.425115511654	39188.83742988627	32470.746243207755	35824.42154896561	43184.87528459713	33656.04478551145	27943.488516305	31120.334945295537	35195.716947997666	25645.04981908516	22749.955325402134	32314.40713286087	35680.81116588253	45444.006552234845	32154.433911920536	36053.433089059035	44611.36719898827	44906.0879027524	24259.369942312867	39287.70756213273	41562.39547644826	37308.653796248014	32708.690093040834	36867.09545561129	52228.197408356486	46175.71719298737	40950.09148676655	36642.913651131006	40301.73083482829	40202.80377319431	28321.729774348463	42628.720275260624	27539.057771635977	20639.00004066424	23785.041730109067	34302.39864495576	47632.77767370211	37021.06721096007	34617.574524740616	34963.509840071456	38791.133787696126	24981.53661017112	26800.69905843016	29247.34996458808	45702.74652252151	26102.729607378642	28843.177206295404	12848.484270768597	42218.4066013976	29230.262162294828	22305.578547881803	36970.01849558723	32513.731666172403	24185.485267008924	31971.606347229437	25221.930389076195	47421.630182279616	44070.830300464666	10668.777058539106	27951.520418635093	50890.422775257735	33692.447664252846	35501.894575039434	22509.56273382696	31268.65179686649	31142.010614937124	14942.832980689906
PWY-7234	inosine-5'-phosphate biosynthesis III	32015.87680098582	14394.444644152907	11688.54421462976	19338.915236242257	25200.672634571358	30299.40711610372	24079.49015781996	17863.40043361298	21738.25256564686	18757.91962501222	28076.23270531	26990.837439526866	14923.46828164286	25736.281513493373	18203.29523456829	10699.19179588072	15413.506399684304	18120.9755755928	22138.51749521803	12825.19819079462	18342.19704856029	17768.249613286265	22660.209823474048	15390.267510705782	18491.35898348269	23366.731315360797	15111.212254017822	19000.390130788044	23085.624189475795	25422.026898693533	16979.272377060202	13194.114200290258	17973.031335927968	25168.270016978324	27647.268298965402	25418.174532072284	15845.253645127388	18523.5844011142	31862.35022535701	26512.483344304357	29016.517334448785	33852.031916010616	27127.621340315094	20581.722614009184	26203.89332101218	28370.445255532974	21468.38087869768	16852.46333796427	25890.845599477314	28505.319693205674	36678.06625605371	26448.515107751413	29359.80666381165	35328.45929158257	36293.806992526916	19553.930246595468	31927.106397988267	32957.16542090913	30099.850858620226	24034.39575907104	30076.76547778326	41538.893482524494	37250.382527910464	32783.302619508664	29373.109255359315	31784.235568395245	32402.432678449622	22488.8666052034	37142.6805192275	22633.5162814856	17762.417039487977	19886.74902672665	28333.783497617274	36057.826651771575	30908.763203555794	27819.979283273486	29260.936735488198	34246.403670651845	21113.82838895551	20169.396470991942	24708.559160046494	37921.457566049416	22031.105280528598	23413.966931930507	10276.234930463343	34541.183680528586	25173.021906557744	17923.65140856218	29649.445902870728	26420.979519086763	21073.78062515577	22945.70477482794	20506.878739046868	36985.4377464143	36362.27097154929	8186.444716839537	18085.5915066556	39806.38806193895	28117.670082867262	26215.258793976012	18253.90165362996	24850.47091017445	25401.594047274422	12447.435824454817
